;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;id;duration_ms
708;0.71;0.795;-7.476;0.198;0.007;0.325;0.525;0.263;175.003;1AC2Np13uqqDmhNnDpMaEu;224914
709;0.841;0.696;-5.127;0.157;0.141;0.436;0.079;0.131;87.003;5MdEcRYxY1ubsAKOG1oXGe;234436
710;0.599;0.977;-0.552;0.0687;0.00704;0.827;0.582;0.108;173.959;4z78eVQBoMHg1e4XGp4rMj;194483
711;0.549;0.935;-0.931;0.12;0.000792;0.000678;0.325;0.0392;175.139;2eTasMnPKFVWodeN8OYAf2;267429
712;0.385;0.975;0.206;0.0904;0.000145;0.0316;0.431;0.38;173.988;6aJRtWjtwXuLzXeLnrtVbc;216638
713;0.473;0.947;-4.849;0.0772;0.00623;0.788;0.258;0.331;173.998;6Q2tJt4oYeC6bbytXc5Z0R;240676
714;0.649;0.699;-4.318;0.0836;0.0187;0.802;0.35;0.576;172.971;14Qh13evGAvlSoY9JeIgAs;388439
715;0.486;0.956;-0.832;0.09;0.00754;0.0571;0.201;0.0351;87.582;0rNuA5fTJDDvQ4oa421WM9;202971
716;0.455;0.979;-2.71;0.103;0.0532;0.379;0.142;0.151;174.109;5BO9cvAn2WtqXK9XiboIvl;257981
717;0.636;0.679;-6.524;0.0486;0.00528;0.709;0.0989;0.0502;85.986;4QDVTIUxXCZkSKTqhHSSWZ;334884
718;0.582;0.981;-4.176;0.106;0.00523;0.788;0.0521;0.79;175.035;06k7u0bcqSwwdOQCpt15zT;267429
719;0.724;0.865;-3.723;0.0626;0.0852;0.0;0.0923;0.078;87.473;6Cu9UhyPS5VitSAdwGaM2i;264000
720;0.709;0.708;-3.272;0.173;0.0061;0.803;0.165;0.238;172.186;5ohMnd7r4mOcBBqws9V2NE;273488
721;0.632;0.759;-6.316;0.0449;0.000178;0.808;0.357;0.5;86.491;6qGFA1cmGBt7Y4y2h0iMFB;384867
722;0.816;0.624;-2.162;0.324;0.0191;0.0696;0.338;0.0454;173.995;2nlJohWpW3f6XVDgNunlPk;313107
723;0.803;0.702;-3.485;0.289;0.0138;0.000112;0.0537;0.317;87.518;5TwijNfcrzTNw4zsoAqfnF;268800
724;0.632;0.942;-0.224;0.0609;0.0075;0.868;0.432;0.227;173.991;7301Aq4Aw1NTTcpan2RxKD;208276
725;0.726;0.918;-0.753;0.115;0.00105;9.59e-06;0.178;0.746;174.079;36XPHCIjBJ5OxFOJI0he2H;273103
726;0.552;0.858;-3.247;0.0389;0.000389;0.871;0.118;0.0753;172.034;0CHLWTzh8twA4OG8TX9yu8;294127
727;0.717;0.692;-4.132;0.103;0.00818;0.528;0.182;0.183;87.478;4DEZ2DurhqxBPjAJK26FPH;264686
728;0.577;0.955;-1.35;0.0517;0.000443;0.751;0.125;0.114;174.098;10GjjxcgtRFAH9dyf5JSx1;245517
729;0.645;0.897;-3.063;0.0874;0.000558;0.169;0.0787;0.117;173.969;6bqGnJiCScYkIHYPXEtpfg;278187
730;0.726;0.958;-0.089;0.0797;0.00136;3.33e-05;0.179;0.832;175.036;1SVpcyndbbtxiH2m0NUdUS;264764
731;0.6;0.909;-1.678;0.0561;0.00596;0.714;0.0351;0.278;174.953;6kJ7Wrlb9kakKmTIrs7EmO;258453
732;0.731;0.665;-0.93;0.0794;0.0103;0.0101;0.237;0.0943;174.003;2nuX088oFRoeSHcxASMhLC;286897
733;0.576;0.894;-3.824;0.0412;0.00418;0.155;0.135;0.358;174.912;2rsNyN0joCTiABtIYFZUul;183538
734;0.667;0.955;-0.528;0.0795;0.00146;0.16;0.0565;0.0727;174.909;1NSSmPyXZBzLIUI1DNMpgw;266057
735;0.692;0.956;-2.441;0.158;0.0339;0.0;0.666;0.706;175.107;0AcPTireOBJ8lqdSz6c3TF;225086
736;0.626;0.992;1.219;0.313;0.0069;2.28e-05;0.139;0.773;174.997;6b9uY0q9RfwIvzHc7pQ6dl;272925
737;0.707;0.78;-4.992;0.101;0.0017;0.852;0.0888;0.298;172.039;1IBqXofjgJfN0xzCMNAlMe;254000
738;0.722;0.736;-6.004;0.252;0.00862;0.249;0.218;0.521;88.495;6xsCQrWlc92kSCFwJQCqc1;59912
739;0.682;0.893;-1.542;0.323;0.0702;0.000288;0.135;0.272;175.146;44BN6Vs8QTc1ippQOpfs5x;234857
740;0.267;0.982;-1.99;0.178;0.00149;0.801;0.0925;0.107;173.931;4i8EzTwDVKraqOJiPLWpTO;320000
741;0.673;0.899;-0.485;0.101;0.00387;0.157;0.35;0.496;175.021;7DVnSMjWB7yt5mJrGYNox5;274286
742;0.757;0.872;-5.443;0.19;0.0961;0.000106;0.421;0.532;87.031;0ExQPs0oxkvW2UEgY0Y9Cb;164000
743;0.617;0.915;-3.882;0.415;0.26;0.0;0.274;0.622;174.153;3KWl5IqnjQmi62vh3XawT7;158621
744;0.76;0.744;-4.618;0.0912;0.0142;0.496;0.122;0.0365;175.004;0gsSAPhBj4l9BdvqjLWxrh;271543
745;0.734;0.722;-4.694;0.151;0.0238;0.237;0.138;0.235;173.981;163iUP5CdQ96vadSGgSNg5;270000
746;0.708;0.867;0.348;0.299;0.137;0.00538;0.09;0.222;108.814;4k3R5FJM6cL07CNDGgihIR;269133
747;0.69;0.907;-6.857;0.27;0.000494;0.435;0.637;0.272;175.004;5Rvle6gC3YO9P3iV1xR75N;274286
748;0.691;0.965;-1.771;0.0511;0.00322;0.567;0.118;0.567;174.036;324iXUI8Ps9sPkUJs4Unw3;171034
749;0.485;0.969;-0.517;0.0561;0.0485;0.664;0.192;0.448;173.941;0a2cA9H6KuOsoHLCnjl6YL;204500
750;0.571;0.978;-3.511;0.0713;0.00123;0.707;0.123;0.314;174.001;5tcKZXLaJ4QXkDkkucb1Q7;256774
751;0.755;0.898;-3.199;0.333;0.0576;0.00754;0.0923;0.484;174.959;43euvOU4dhhQdwefnbRBp1;246857
752;0.787;0.518;-4.061;0.0587;0.000958;0.884;0.367;0.118;86.999;1tu1NG4lLYXnk9IXStsZQy;220690
753;0.507;0.779;-5.347;0.16;0.00121;5.63e-05;0.0584;0.0471;84.99;3Of4NVE43PjfzyhSWFl8QD;182118
754;0.781;0.883;-4.178;0.295;0.146;0.0;0.38;0.551;89.973;3zwDFS07AJhGr6FmpmxLOs;193333
755;0.656;0.866;-4.045;0.0979;0.0135;0.0185;0.0987;0.296;172.028;71VtkrwSJ5cCz3vlTpnYza;226047
756;0.671;0.947;-0.175;0.178;0.00331;0.108;0.403;0.0609;174.01;2NgIp5Q1784mqtj0DnpMNs;270345
757;0.749;0.922;-0.85;0.369;0.00383;0.107;0.678;0.272;174.189;2aNvnMvADKXlz9odHL0ZHd;267586
758;0.67;0.928;-2.251;0.0477;0.00882;0.0815;0.384;0.479;174.951;0CfTPeV7eTb0ZPkejq1HOP;241457
759;0.608;0.877;-4.203;0.167;0.00317;1.46e-05;0.387;0.479;173.943;7dj161ZYIhKqLELdQmV1xa;274483
760;0.595;0.819;-5.713;0.114;0.00951;0.000103;0.053;0.534;164.94;4xYMW70Gz9FrmYQ3x2AHG1;303400
761;0.664;0.785;-8.171;0.0692;9.4e-05;0.929;0.281;0.514;177.147;4UTIgz2AjaAkXPlAeupMpR;260133
762;0.462;0.965;-5.143;0.122;0.00654;0.715;0.108;0.0826;86.996;2cKZJO8H1fYTPiOiS7ajUG;275862
763;0.513;0.931;-2.742;0.0616;0.00315;0.00236;0.099;0.182;174.021;2izxZsXE4YJ90nbHsDHAHp;334406
764;0.8;0.755;-6.442;0.186;0.00433;0.0408;0.299;0.586;90.024;7r8ETX4fUc96IiecH5Rqoi;97142
765;0.738;0.964;-3.992;0.0883;0.0123;0.322;0.0988;0.539;85.993;7KnCR8HtLYdZ5GFwSJps9a;271000
766;0.656;0.893;-3.781;0.0422;0.00069;0.201;0.0961;0.192;174.971;6eF7gs4c2RbK8bipsXneWq;248532
767;0.676;0.888;-3.812;0.0489;0.000117;0.894;0.113;0.19;175.051;1OYZOgT8vw3dmSVhS8jm3L;248229
768;0.649;0.994;-1.46;0.0939;0.000625;0.824;0.322;0.345;86.994;6RL9d0Bquqs44IA2ya261E;250348
769;0.426;0.984;-0.262;0.0984;0.0465;0.366;0.112;0.337;174.073;0jMltbc0Pauty3fsitwZuJ;205948
770;0.735;0.833;-2.811;0.198;0.00469;0.563;0.124;0.523;175.116;0WxaC0KkGAXrfAIghLN6GO;174171
771;0.717;0.311;-7.778;0.105;0.0152;0.777;0.112;0.135;172.049;6ZXRxRrDJ9SwaeUikABnVg;273940
772;0.627;0.704;-2.305;0.106;7.79e-05;0.866;0.0417;0.168;116.005;0izvyLcCXU7gNa3BaMPswM;267686
773;0.526;0.967;-1.266;0.123;0.0003;0.914;0.777;0.411;174.046;22llaCBIqPAyfKSD8IvdxU;253793
774;0.781;0.766;-5.107;0.228;0.000223;0.716;0.49;0.183;173.981;71kWUqw4r04zSvTvDFInab;215647
775;0.782;0.841;-4.77;0.215;0.121;0.0;0.0995;0.433;174.951;2qhiaotrQsn7a0eD9XtkdI;120686
776;0.664;0.963;-3.114;0.139;0.00775;0.00455;0.0945;0.482;174.028;6FgBSBKDzuYq3AmOS335Sx;201379
777;0.687;0.927;-0.235;0.137;0.00209;0.391;0.272;0.554;173.998;4MUnwMVjAeWl0n9h1PNVz2;179608
778;0.599;0.696;-4.855;0.0741;0.00452;0.0;0.261;0.645;173.995;1lGddt3Vb7JqqxATFMabRu;155862
779;0.777;0.881;-5.301;0.346;0.0157;0.0;0.279;0.559;175.282;7eLz4glubZQq1nZKE8ZoUY;68571
780;0.554;0.974;-1.923;0.148;0.0322;0.362;0.101;0.235;174.973;3XLUOSa4T0bZ0wOa6h0719;285343
781;0.78;0.946;-1.218;0.29;0.0544;0.00666;0.0315;0.518;87.528;24X4MoxQIxWORqKcJ5Iwsh;265401
782;0.607;0.958;-0.552;0.376;0.0431;0.00213;0.179;0.579;175.063;3d8IJhSfxNh7ROYzehBJTs;183429
783;0.591;0.927;-3.417;0.0776;0.00431;0.511;0.392;0.197;174.933;1iU5FsYtRjah4c3I4R3cFF;224914
784;0.703;0.807;-8.435;0.283;0.00503;0.0415;0.033;0.692;174.994;5pZVGorEOjukU54cRCFPHd;252343
785;0.706;0.871;-3.982;0.2;9.96e-05;0.0821;0.0992;0.143;175.022;4mIj4wlUouZrxCi5GLeGou;123429
786;0.475;0.736;-2.398;0.201;0.00195;0.000118;0.483;0.288;86.329;3wxrUayYCKKJd9KGEXE64B;248276
787;0.698;0.934;-1.646;0.0422;0.00015;0.545;0.0696;0.568;174.979;3iAHwRJWim7tCsUSukbDHs;197914
788;0.649;0.969;-3.24;0.052;0.154;0.778;0.138;0.448;174.03;1P2jo6aasc4YaT8QtAWq2P;251088
789;0.658;0.717;-4.509;0.111;0.00495;0.00127;0.732;0.188;173.966;4XgDIwnTL9SjOVGoKVyGYE;253552
790;0.706;0.476;-11.752;0.319;0.00407;2.97e-06;0.803;0.545;173.997;6fcx18Rrla72PUrkzph3Cu;237241
791;0.709;0.946;-4.389;0.0669;0.0102;0.86;0.657;0.749;87.02;1VK3a24AV4kKHG70AaYx7v;367906
792;0.643;0.678;-12.676;0.0802;0.0222;0.792;0.118;0.0689;87.098;3lzGmvvGH6wFZoO5wVPqis;401200
793;0.493;0.835;-5.856;0.217;0.01;0.878;0.21;0.61;174.552;4ie74U0UTRkSPeaSOu3zwm;95364
794;0.621;0.869;-5.659;0.276;0.0515;0.0;0.576;0.589;86.135;10gyCVQ8Vqpgjt9fBsvFQK;83721
795;0.798;0.887;-1.286;0.147;0.0338;0.198;0.418;0.501;89.996;6iayUEUkdo8d3GWH5FaW0Z;286167
796;0.663;0.925;-3.964;0.0871;0.0372;0.0874;0.626;0.273;178.978;6wJQKpmDbN0rR0Z4Fp1vko;293000
797;0.648;0.974;-2.004;0.11;0.00946;0.921;0.0513;0.353;175.006;5B4XIlX0FaAxo8pf34Savh;330475
798;0.789;0.998;-0.756;0.07;0.00726;0.0633;0.149;0.715;87.99;3B0QfA1K6lXeD6wpENj0nY;283295
799;0.566;0.984;-4.414;0.0539;0.000109;0.173;0.121;0.788;179.95;3TYT0onRi1Ri5FniasScfg;343357
800;0.439;0.941;-5.399;0.127;0.00225;0.909;0.146;0.448;173.977;3W7DNPuueVjDUTgocI7WhJ;277534
801;0.468;0.762;-7.352;0.0373;0.00152;0.897;0.132;0.0526;144.969;7wD0pv3qExPs4aRX9S3Cqi;219440
802;0.682;0.832;-3.762;0.359;0.00638;0.456;0.336;0.191;175.083;3oxtf3RQs8xJRggL95IXKx;264643
803;0.511;0.959;-4.481;0.0914;2.68e-05;0.671;0.113;0.514;175.977;2XsHcJBntDj2IgWiwGPMva;351086
804;0.559;0.976;-0.923;0.143;0.00588;0.425;0.112;0.334;174.031;4pxKR60DNz2P95vjmCmWry;227337
805;0.845;0.617;-4.961;0.243;0.00172;0.76;0.284;0.552;89.034;23u5u4B1oHsQynhhunXOtv;264000
806;0.791;0.995;-2.258;0.364;0.000973;0.0122;0.209;0.0949;174.006;5UPtsBTsQCYIg8hWDREvR4;273621
807;0.663;0.988;-4.317;0.255;0.0156;0.132;0.195;0.147;171.33;0rr5PxrbJY58v6JuU5Fjcf;465093
808;0.618;0.964;-0.436;0.0581;0.000621;0.473;0.677;0.365;174.015;6h1Wnt1OSID3gET3v25KFl;183452
809;0.698;0.741;-3.465;0.32;0.0127;0.0;0.231;0.797;174.006;4A2JeNiPJLtMYhimPThNv6;201379
810;0.643;0.999;-0.023;0.373;0.0212;0.0227;0.284;0.206;175.049;11Gypesywvx4AnUeYxeLaY;144561
811;0.827;0.576;-4.232;0.0649;0.00353;0.695;0.0812;0.185;87.009;0XD2B3QCZUJjEy3xxND2P0;292159
812;0.809;0.62;-6.736;0.0688;0.00011;0.848;0.0463;0.859;118.993;67AbjlHvKvHOmxGK2YIYFr;362432
813;0.794;0.849;-7.702;0.0707;0.00021;0.832;0.106;0.501;126.002;45q5jidHHt7JkO9p9D2SER;424227
814;0.812;0.788;-8.248;0.108;0.106;0.614;0.0536;0.723;126.719;51l17BzbgSXv4kEdQdzABO;389067
815;0.906;0.732;-7.844;0.133;0.14;0.512;0.0967;0.881;118.001;3wdusCkjD7XuadFwBM04Sy;302813
816;0.664;0.7;-13.529;0.05;0.00023;0.608;0.384;0.642;127.986;3X8Q0daSI9i6DnLaOJUE9h;367500
817;0.793;0.727;-7.325;0.056;4.18e-05;0.865;0.0924;0.514;123.0;3sKXJ4LQ3UzecvBdtuWol9;359952
818;0.791;0.912;-9.297;0.0852;0.00016;0.929;0.0639;0.75;134.009;5c0pwp9UbW3EN2buBtyndz;404516
819;0.95;0.938;-10.55;0.193;0.0223;0.0472;0.0335;0.813;123.002;0nXmEQZGYEbT1CcBhtNbdR;441156
820;0.734;0.625;-10.658;0.0378;0.413;0.55;0.103;0.678;120.003;6TRb89gt7GkmnDgU3tjjrd;480000
821;0.873;0.676;-8.257;0.117;0.000466;0.825;0.0981;0.747;127.012;4gUOPdZsf2aeChoQ12C4os;280909
822;0.794;0.691;-8.898;0.0535;0.0986;0.0514;0.567;0.878;125.026;5WUFHsHalXJth7oBEZ3pPl;373925
823;0.758;0.691;-9.13;0.0401;0.00193;0.91;0.0726;0.727;129.981;72nWDE6vspXvERSNoPR3qN;386620
824;0.801;0.531;-9.168;0.0473;0.0266;0.877;0.111;0.547;127.013;1Ay2hn8fnYmN1vPuBFhyGs;294803
825;0.791;0.761;-8.411;0.176;0.01;0.809;0.0547;0.703;122.998;3Yt1TGTEFZjgq3jHd7l41d;343415
826;0.811;0.459;-12.175;0.115;0.00101;0.0291;0.0653;0.843;124.975;3bNf9uutsm3cbPs2LnrlVW;415680
827;0.697;0.716;-9.625;0.0424;0.0024;0.121;0.106;0.721;120.984;5Q9SLK2YO5KHgqrf06XK3E;430000
828;0.813;0.547;-9.128;0.134;0.000736;0.853;0.103;0.452;123.988;3RFKqSwoBcvI8PO6YwhHN4;392000
829;0.875;0.692;-10.562;0.0806;0.0278;0.912;0.117;0.436;126.012;6QxM17WExtRQTpBtBE5agR;487619
830;0.721;0.709;-8.929;0.0752;0.00198;0.699;0.111;0.249;126.021;0GUCvivznC74bmu2uXwcBa;395247
831;0.858;0.668;-7.348;0.0838;0.0471;0.844;0.113;0.193;120.041;0F6KKpZCultl9ooOCifH38;197720
832;0.794;0.895;-8.85;0.115;0.000626;0.268;0.031;0.499;126.019;3JWoVCE9cRVpK5tEquzqj0;409827
833;0.722;0.71;-12.524;0.0547;0.000385;0.912;0.0612;0.239;128.994;7f8M7it0YkJmn3a81yuxGM;333023
834;0.807;0.835;-7.499;0.0844;0.00756;0.659;0.194;0.53;121.024;6jO3RLllNWFXzDJYQyJBFP;238394
835;0.786;0.727;-11.106;0.092;0.0909;0.794;0.0702;0.823;114.007;4bnJfbxR5HEdjmzp8XOmdN;412632
836;0.809;0.905;-8.46;0.049;0.0753;0.962;0.095;0.88;125.003;74C4Ye6a0gQ7hzgcZ8yMUR;462730
837;0.655;0.876;-5.929;0.0325;0.00017;0.0141;0.0476;0.673;122.862;79qPDRmHmJ5xcU7oyS8CQ1;187827
838;0.826;0.707;-9.588;0.0929;0.0703;0.919;0.0788;0.39;123.959;1c7AUBKqwE3ZtexhrtUegB;286041
839;0.733;0.892;-8.049;0.0749;0.0596;0.787;0.0886;0.433;126.007;73BtIQKB1NQLbJzjBxlkm7;322000
840;0.773;0.88;-10.833;0.0577;0.0396;0.819;0.0798;0.643;121.011;6dYcjVVo0hK8uZURAmpt1q;382810
841;0.776;0.709;-11.352;0.0625;0.16;0.665;0.181;0.745;123.999;62xbLODdhNQ8jt676C7oA4;408381
842;0.797;0.639;-10.843;0.0847;0.0201;0.904;0.115;0.0754;128.037;65mZZtujM7io3ZWEjaOdzY;395626
843;0.81;0.831;-5.251;0.0584;0.00164;0.804;0.0456;0.488;123.992;6KpG9heky7bZ4dGTs51JIW;388510
844;0.764;0.737;-7.121;0.045;0.0566;0.677;0.0745;0.85;121.495;0ljVPQ4Y6NS7bTJnZfWa3d;481754
845;0.94;0.398;-10.036;0.0651;0.0343;0.185;0.0743;0.829;124.99;3dbKiSsJj53kbPjFgzDOQK;416048
846;0.799;0.703;-10.652;0.0612;0.00675;0.884;0.0746;0.868;129.009;1UiX4c5hSQvVhhuq5YwyD4;312558
847;0.786;0.877;-7.436;0.0481;0.047;0.00202;0.0477;0.748;121.031;5nyWYE1Ld3Gr3xbFUMIbVP;454874
848;0.861;0.909;-3.944;0.261;0.0121;1.42e-05;0.076;0.62;124.03;7GhnJwfACNTFXOlyByTWtK;329037
849;0.865;0.89;-5.687;0.0516;0.00281;0.156;0.0514;0.987;129.009;6I5RpY3a8ElWahK9eVDvLR;290233
850;0.929;0.831;-6.087;0.204;0.000352;0.262;0.499;0.766;123.997;2CLgOAuiE4esCtViPCfMrN;468000
851;0.73;0.907;-7.308;0.056;0.00139;0.794;0.0419;0.658;121.109;1TghmiDxpCttmxI121iDjB;190990
852;0.84;0.734;-7.91;0.111;0.126;0.184;0.279;0.405;126.006;3uTyq2OXyRm2Qyt8j336vL;299048
853;0.829;0.793;-7.445;0.203;0.0217;0.07;0.316;0.316;123.976;4adZJ7jfzUlrIA8aRmYd4G;361055
854;0.779;0.873;-7.314;0.0648;0.00884;0.0823;0.341;0.407;123.999;6WOiaOaMB33lpwecbNGdTi;238750
855;0.752;0.723;-8.943;0.0577;0.00519;0.748;0.0497;0.536;126.011;5Eghub0JtEU0D5qmUgliR4;339500
856;0.799;0.955;-8.197;0.115;0.0175;0.91;0.498;0.443;126.017;7fmiDnu1M3emA5XThZaerZ;406000
857;0.804;0.849;-7.234;0.0396;0.00014;0.894;0.0833;0.715;123.029;3S8Zwz9tFtEn7igHWlzoKD;376568
858;0.799;0.917;-8.703;0.0618;0.00166;0.806;0.0775;0.535;128.019;0og2r1URYH0HGGFDFH1plp;397031
859;0.716;0.783;-12.876;0.0496;0.172;0.0346;0.0327;0.952;121.306;5sJiLlgQKBL81QCTOkoLB5;244773
860;0.484;0.641;-12.612;0.0377;0.000779;0.278;0.0738;0.181;119.981;1SShxVVBeZBCY7WddnksPz;451827
861;0.801;0.75;-9.871;0.11;0.0307;0.187;0.0786;0.691;124.509;02HUOQ4C6zD0NMXwFLzTbS;388804
862;0.794;0.966;-6.148;0.0369;0.0845;0.762;0.115;0.435;126.998;5tqh9L92sTnQXUINQ0A94E;359045
863;0.821;0.625;-7.397;0.0471;0.000406;0.928;0.0899;0.5;124.925;1kcxE4MtQMoQPh1igG2Dey;445680
864;0.802;0.574;-12.968;0.0469;0.0114;0.369;0.0777;0.69;123.048;7oVZQdqBAuahoHZHfbEf6u;436496
865;0.776;0.827;-8.375;0.138;0.0023;0.0226;0.0457;0.717;123.002;2nw8IdGoGAZ4hDdvEIEvqW;469447
866;0.774;0.744;-8.171;0.0632;0.00327;0.00416;0.0858;0.618;124.015;6WnWvRVzXJWEHxkhDKmt8u;546587
867;0.969;0.801;-7.332;0.433;8.95e-05;0.863;0.0393;0.686;126.011;6P3ACaBYjS8wTGz40mEpIg;429000
868;0.799;0.534;-14.825;0.0625;0.025;0.844;0.0776;0.24;125.999;6bffEBMQtUBBTvznedwFxH;339048
869;0.815;0.727;-10.001;0.0961;0.00351;0.795;0.0815;0.428;125.022;6yovEvjfyTHfyP5VNXlcwp;245760
870;0.733;0.747;-10.597;0.115;0.283;0.86;0.107;0.711;125.003;0pgLPBHuvdhA9tNigd1tqB;230433
871;0.81;0.978;-8.235;0.0599;0.000415;0.595;0.0345;0.927;128.018;0IjbGEksu1DvgQUok3GKmM;277500
872;0.781;0.616;-9.876;0.0543;0.0157;0.907;0.0991;0.0586;133.008;71f7PnFBOcut5tB6PY4QxF;703836
873;0.544;0.711;-9.07;0.0646;0.0674;0.737;0.0398;0.777;123.872;2dgAPnpRpgoskA0uJCH82o;371613
874;0.727;0.746;-10.774;0.0489;0.00799;0.092;0.156;0.522;123.007;4HlPGPEga2DDlK7gHZ8c7X;290000
875;0.826;0.642;-9.472;0.171;0.00547;0.0618;0.1;0.805;117.995;3ApJwbJ8nK3Z4TI1906srP;294965
876;0.771;0.94;-6.49;0.0617;0.0749;0.609;0.117;0.747;128.997;5xLxPxGUvMTPWc9uNR7Vir;186046
877;0.813;0.688;-7.835;0.0729;0.0611;0.88;0.0966;0.348;120.998;0tb1NWDAi5OeflhBfhVEoI;414533
878;0.755;0.879;-5.739;0.0475;0.000179;0.929;0.668;0.735;126.017;1rciTTJUpkDIf0iImfKw74;403844
879;0.8;0.775;-9.514;0.0695;0.000743;0.732;0.0795;0.216;126.004;1noC9IcbnLCXt37AhiKPK7;368571
880;0.841;0.691;-9.451;0.0986;0.114;0.883;0.0897;0.568;134.016;5J6dOT4YkisBovS8CpiQmB;486990
881;0.685;0.775;-12.429;0.0405;0.0011;0.872;0.162;0.448;126.004;4LJ9fsONKoJkFNPXs5B2lu;274286
882;0.781;0.681;-5.974;0.0503;0.000433;0.911;0.0993;0.307;122.026;0UDsoJliJWMcA3DHGKlNSo;446540
883;0.894;0.634;-10.328;0.162;0.191;0.745;0.0674;0.748;120.003;7rRu6ntUlfRGL6lMjKQKrl;362109
884;0.801;0.889;-9.272;0.0659;0.0604;0.885;0.0923;0.741;128.996;09rMCvpsbHYeMyBnVuuuOg;515283
885;0.841;0.988;-8.492;0.129;0.0225;0.469;0.54;0.346;127.969;1Wr4xoq7Jtsfi6W89szBEc;372923
886;0.792;0.438;-10.966;0.137;0.0269;0.0503;0.17;0.489;120.013;45tsZyv17XwCyOeE4KHVfm;391125
887;0.807;0.951;-8.978;0.132;0.00758;0.0278;0.0425;0.719;127.98;2GEnh5EQ2HjjC6V89PKiWj;384375
888;0.743;0.779;-8.984;0.154;0.406;0.313;0.0598;0.189;139.99;1pLQjNQXzjWFEpXtBw9Rh4;226247
889;0.801;0.787;-7.983;0.0663;0.00787;0.847;0.0428;0.87;126.021;0C0cx6Z2sRvOysr2iIuyKi;436191
890;0.692;0.618;-7.568;0.0444;0.00785;0.546;0.107;0.477;119.992;0H4p1GvElHexdcTGLwvzpz;444034
891;0.74;0.756;-8.787;0.0553;0.000105;0.0905;0.0683;0.687;130.035;6phbybDaHzT00kBM83MoQf;272308
892;0.786;0.937;-8.435;0.0687;0.0341;0.811;0.0607;0.624;126.977;2xlYLHrnoSsBxIVT8SVZN6;302367
893;0.806;0.899;-11.156;0.0706;0.0422;0.651;0.0622;0.968;123.997;5i0qK5X8pw8A9Osj0wMKxx;315491
894;0.788;0.86;-9.042;0.109;0.107;0.353;0.372;0.112;126.049;7ja8InRJjXflm3RA6bI6g8;325714
895;0.787;0.57;-5.881;0.225;0.0449;0.0;0.135;0.733;142.974;6T7FXSuXykeGktMLGp8WgE;223879
896;0.639;0.518;-12.245;0.0613;0.0206;4.2e-05;0.184;0.457;85.906;096TADlYrafd66SABBerQV;123101
897;0.574;0.935;-2.783;0.0926;0.112;1.07e-06;0.367;0.836;166.008;7ovUcF5uHTBRzUpB6ZOmvt;213234
898;0.517;0.675;-5.382;0.0357;0.459;0.0;0.151;0.518;203.853;59uQI0PADDKeE6UZDTJEe8;163855
899;0.847;0.622;-6.747;0.0903;0.119;0.0;0.285;0.22;130.001;4rXLjWdF2ZZpXCVTfWcshS;125040
900;0.615;0.616;-6.523;0.0622;0.0623;0.0;0.579;0.0734;89.977;4i6cwNY6oIUU2XZxPIw82Y;201493
901;0.742;0.543;-8.77;0.211;0.125;0.0;0.237;0.407;129.091;1h0rVgfuKa6V9DkVSLAc4Q;186173
902;0.652;0.8;-4.019;0.0614;0.143;0.629;0.112;0.234;143.978;7ro0hRteUMfnOioTFI5TG1;231704
903;0.528;0.298;-13.044;0.556;0.444;7.76e-06;0.111;0.313;166.116;05CTjmZKjZoCKQvM1Ldq9M;228267
904;0.767;0.662;-4.856;0.0578;0.103;0.0;0.123;0.259;143.943;3OGCNLxpBmTYRxPZg2yDE5;193333
905;0.8;0.754;-5.259;0.216;0.0668;0.0;0.278;0.334;134.136;2rjv9fXzpZDbB6lEeIoB3l;176947
906;0.668;0.758;-5.176;0.0332;0.483;1.89e-05;0.0837;0.834;147.989;3dnP0JxCgygwQH9Gm7q7nb;165671
907;0.795;0.55;-5.704;0.0882;0.123;0.0;0.0873;0.152;119.975;48rsYvIQXUAtxcmIoStOaM;131493
908;0.474;0.404;-10.097;0.143;0.533;0.00149;0.163;0.33;103.472;0AfGuZU5zRTJVQ48xNseAR;212000
909;0.395;0.667;-5.237;0.215;0.262;0.0;0.0858;0.368;79.905;7MLGkncjEGTfKHpNa5UgCQ;179480
910;0.653;0.583;-4.462;0.348;0.465;0.0;0.193;0.846;82.63;5XpwulllkqoHEk0jpwvRlJ;173533
911;0.712;0.603;-5.52;0.0262;0.186;0.0;0.115;0.67;97.994;1Lo0QY9cvc8sUB2vnIOxDT;265493
912;0.707;0.681;-4.325;0.0668;0.0632;5.15e-06;0.0322;0.646;117.999;0yLdNVWF3Srea0uzk55zFn;200455
913;0.926;0.57;-5.226;0.047;0.0551;0.00134;0.109;0.232;130.011;6WKh2qSTswuv8QG60Wu29F;177347
914;0.656;0.757;-5.775;0.0308;0.492;0.0;0.117;0.429;139.971;0PAcdVzhPO4gq1Iym9ESnK;177388
915;0.559;0.551;-7.231;0.132;0.141;0.0;0.11;0.392;143.008;4iZ4pt7kvcaH6Yo8UoZ4s2;201800
916;0.894;0.533;-7.861;0.412;0.124;0.0;0.109;0.392;120.031;2k2Z7yadTBdOM8oObjzslj;176160
917;0.817;0.44;-8.482;0.0734;0.0603;1.42e-06;0.33;0.544;142.024;7aRCf5cLOFN1U7kvtChY1G;272113
