danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id;cluster
0.474;0.0676;-16.101;0.0363;0.963;0.00291;0.14;0.248;115.713;295240;9;0;0uPkCpuoERqrkBL06Art50;36
0.298;0.847;-5.013;0.0517;0.259;0.366;0.225;0.662;182.621;204707;2;1;3mGUDRQGRMmrBjHtCC2qPZ;68
0.606;0.284;-16.997;0.0446;0.884;0.000354;0.116;0.36;125.133;283886;0;1;11pLh1SQkrbEPWUc1c7mEY;12
0.694;0.758;-2.986;0.218;0.278;1.34e-06;0.102;0.371;192.091;185195;11;1;6osaMSJh9NguagEDQcZaKx;19
0.889;0.641;-4.494;0.0668;0.0515;2.75e-05;0.19;0.588;87.99;159387;7;1;0bBd6K5X4W7t9GyXcaVOA7;71
0.72;0.63;-3.547;0.277;0.673;0.0;0.0936;0.607;179.974;199440;4;0;0DWdj2oZMBFSzRsi2Cvfzf;19
0.816;0.538;-6.354;0.0617;0.0142;0.000496;0.099;0.156;97.054;210368;6;0;3gE4eQH3K83Sght0ZLvuBK;14
0.571;0.693;-8.234;0.0545;0.00536;0.0;0.173;0.393;168.169;232253;6;0;0EhpEsp4L0oRGM0vmeaN5e;68
0.852;0.924;-2.498;0.0523;0.0366;0.0;0.0646;0.503;94.016;177637;2;1;13N3Nd6nQMe5yDgo9wzUuV;16
0.851;0.835;-4.205;0.264;0.0856;0.0;0.136;0.76;99.982;213281;2;1;3cQo8Sz2SaYHcPFXrqBxGT;35
0.703;0.806;-3.563;0.0594;0.06;0.00661;0.375;0.704;141.984;136901;7;1;7ARoqP7G8UYW8SyYPyPp7k;5
0.852;0.797;-6.543;0.0614;0.322;2.69e-06;0.0845;0.741;96.008;192600;0;1;228BxWXUYQPJrJYHDLOHkj;58
0.854;0.683;-3.697;0.091;0.0374;5.54e-05;0.34;0.642;96.022;183415;9;0;2M6IDHdaSAyt7FcJcptHjj;40
0.795;0.854;-5.462;0.0444;0.162;1.21e-06;0.0923;0.549;105.992;174801;0;1;4NkJeL16uUJJJFuZPvR1DC;16
0.819;0.955;-0.521;0.0908;0.161;2.08e-05;0.289;0.725;89.959;226500;7;0;1mG8VynhqySA52bALfYrvO;40
0.834;0.67;-3.357;0.0792;0.0287;0.000261;0.274;0.419;97.022;172415;1;1;3uZgr5fHIzOAc3sjX5zHc1;56
0.812;0.78;-4.454;0.0987;0.0373;0.00037;0.28;0.631;96.946;197747;7;1;6b8ssfeNotmNKa9AzS734T;40
0.734;0.846;-3.425;0.0489;0.166;1.74e-06;0.235;0.604;98.026;209884;9;0;2BEcap3xJtmiPaHKyfQi4e;16
0.743;0.655;-5.015;0.159;0.114;0.0;0.0764;0.785;172.031;261335;6;0;05bfbizlM5AX6Mf1RRyMho;55
0.772;0.758;-3.891;0.0482;0.0433;0.0;0.295;0.654;115.977;265240;9;1;5Km4r87BoX2qqtoprYS1gh;40
0.729;0.802;-4.832;0.0457;0.0119;1.08e-06;0.313;0.752;100.006;194700;1;1;5Xx66nNmEkP4pIB3NtXsYX;40
0.518;0.799;-4.316;0.123;0.0146;0.000189;0.787;0.882;92.02;206277;8;1;3SWjpNMVUi5UXz096NbfPr;78
0.662;0.788;-4.55;0.205;0.0191;0.0;0.0559;0.711;179.876;170760;3;0;7iqOIHHEmu6Vhw25GgQ2eA;19
0.725;0.86;-3.726;0.182;0.422;0.000284;0.0674;0.791;175.896;230125;1;1;2vmfvSoZBFAt9hhRoEByLi;19
0.793;0.933;-2.598;0.11;0.261;0.0;0.314;0.817;90.0;217747;2;1;6xOwPkc4o8iD8eW61i0vel;40
0.671;0.764;-2.422;0.0965;0.0735;0.0011;0.0611;0.706;180.183;223244;6;0;4w6dsdn8DjKUeGWwxlRKrT;55
0.822;0.708;-4.651;0.0825;0.169;1.84e-05;0.114;0.456;94.974;208008;1;0;4yoc5cUWk4OFvqOcvFvw0o;71
0.816;0.71;-3.728;0.0398;0.165;0.0;0.292;0.784;93.02;208631;7;1;27RSJHEA99Y0Vsow7nA37A;40
0.714;0.818;-6.016;0.0532;0.0724;0.0;0.115;0.541;92.004;224760;8;0;52wspfpsfPcsw7pw8dnQyM;16
0.91;0.604;-4.392;0.082;0.448;0.0;0.0863;0.807;110.075;180788;6;0;7e1VoRlNumuEkXlITMHKLE;58
0.627;0.849;-3.167;0.153;0.0913;0.0;0.145;0.818;89.907;158087;1;0;03LfOYi0icz4souspZVVhq;16
0.789;0.752;-4.114;0.0364;0.0961;0.0;0.0888;0.902;139.969;170107;0;1;1ESyXyXxZmII2sXhMVpk9D;26
0.728;0.791;-4.494;0.0468;0.0356;0.0;0.34;0.47;109.949;204707;0;1;2en8KkmwWVRnAFlUueeDs0;56
0.849;0.701;-4.407;0.06;0.407;0.0;0.112;0.505;98.005;261667;6;0;7Bk0uXKk1uPT0XuQbpFzvs;71
0.823;0.544;-7.132;0.0715;0.0215;0.00315;0.0966;0.664;149.903;186088;5;1;079Ey5uxL04AKPQgVQwx5h;2
0.664;0.659;-4.232;0.0873;0.0625;0.00024;0.0874;0.797;175.826;157320;10;0;5KFHrrBMyGj5MhVbZMM3ts;55
0.806;0.67;-4.194;0.0491;0.00624;0.17;0.119;0.366;103.96;157324;7;1;3cNKhoBUhyuXhQTdQjOiT8;14
0.644;0.648;-4.601;0.118;0.276;0.0;0.135;0.44;179.951;206710;1;1;2JPLbjOn0wPCngEot2STUS;55
0.731;0.573;-10.059;0.0544;0.401;5.22e-05;0.113;0.145;109.928;205090;4;0;47EiUVwUp4C9fGccaPuUCS;14
0.863;0.666;-4.158;0.152;0.212;0.000493;0.103;0.838;163.908;178947;1;0;7vrJn5hDSXRmdXoR30KgF1;19
0.856;0.618;-4.892;0.286;0.0303;0.0;0.0866;0.391;81.993;203201;7;1;2XIc1pqjXV3Cr2BQUGNBck;30
0.823;0.537;-2.627;0.211;0.176;3.75e-06;0.124;0.608;175.965;231595;8;1;4loQgPwJHocL3dFwLfjb1J;19
0.736;0.632;-4.939;0.0648;0.18;0.0;0.349;0.503;92.03;216107;11;0;7ndTONDDRFGiPnnhOzOXxq;56
0.79;0.903;-3.719;0.0588;0.0569;0.139;0.342;0.814;98.002;201960;0;1;2kW6XSEKd0ARVB6P65jgtq;40
0.574;0.891;-3.665;0.157;0.0847;0.0;0.16;0.707;100.978;183240;0;0;21N4Buj4xsyLb218lYle61;16
0.714;0.761;-4.596;0.0427;0.139;0.00035;0.241;0.906;168.022;230693;5;0;5y7DaS3jAc9eZzcSOoUIwU;55
0.659;0.701;-4.107;0.164;0.0882;0.0;0.0866;0.623;91.97;180520;9;1;15OjBeqNX3bShsGYQbteRv;35
0.737;0.803;-5.144;0.0451;0.0371;0.000243;0.125;0.66;90.017;178375;7;0;2BfkUFn2EbEKYOMkm90HuP;16
0.763;0.621;-6.169;0.066;0.0105;2.94e-06;0.106;0.582;82.042;211130;11;0;68mrW6gXHgupgSiDHgaDi5;71
0.823;0.821;-3.402;0.166;0.31;4.28e-06;0.143;0.791;99.999;213314;8;0;2bgcUk2A3jjKbCJ7KPquTi;35
0.811;0.683;-2.028;0.241;0.46;4.75e-05;0.128;0.571;176.037;190101;11;0;22Sh5dlwbERqJAq1fZk5b2;19
0.759;0.842;-3.758;0.096;0.101;0.0;0.134;0.584;105.059;263253;8;1;3JCaq3KDSROg3TXhdiDa9n;16
0.713;0.617;-4.637;0.0887;0.122;0.0;0.0962;0.682;168.021;232853;8;1;1xK1Gg9SxG8fy2Ya373oqb;55
0.878;0.713;-4.566;0.0948;0.0581;0.0;0.0822;0.615;92.028;202373;5;0;4C6BlqqMwjFzOXzqpTeoWR;71
0.609;0.821;-4.888;0.191;0.112;0.00052;0.305;0.575;115.028;212000;8;1;78MZcfkNhVGpOVfMuWljf1;13
0.793;0.771;-3.417;0.0959;0.0337;1.51e-06;0.284;0.835;171.943;247308;5;1;35UUpTmrcFXNIVIN26ujXl;55
0.843;0.836;-2.474;0.0695;0.0816;0.00138;0.0532;0.65;94.018;205933;11;0;2lCkncy6bIB0LTMT7kvrD1;16
0.82;0.67;-3.89;0.0581;0.0331;0.0;0.116;0.644;90.984;202427;7;1;7hmlUsQRryrZT4Iqj5L4t1;71
0.838;0.819;-4.681;0.211;0.285;6.3e-05;0.224;0.656;105.027;275893;5;0;3kml9ZdpT7UYk1ugkjqOzt;35
0.759;0.636;-5.585;0.0369;0.0224;0.000143;0.166;0.536;109.976;214507;6;1;5cpJFiNwYyWwFLH0V6B3N8;71
0.845;0.677;-4.798;0.136;0.269;0.000917;0.108;0.68;90.013;219048;11;0;4HYDUMY0xSpeBr0AMY9cUz;35
0.776;0.509;-6.266;0.467;0.192;1.49e-06;0.115;0.485;94.634;129371;0;0;4w47S36wQGBhGg073q3nt7;81
0.803;0.715;-3.28;0.298;0.295;0.000134;0.0574;0.574;101.085;200960;2;1;7k4t7uLgtOxPwTpFmtJNTY;45
0.862;0.72;-4.048;0.0379;0.487;1.19e-06;0.0604;0.965;129.972;198707;4;1;7D7EH7MGyNHWSkqrszerI1;58
0.684;0.808;-2.737;0.061;0.0518;1.02e-05;0.0858;0.712;173.905;174027;0;1;4K8cyoCDovlc4FvtUr2Hfx;55
0.824;0.457;-5.428;0.0543;0.167;0.0;0.041;0.95;87.977;187427;6;1;73nAK3HgQK8dak83Y2WQ8F;58
0.787;0.728;-3.455;0.389;0.189;2.29e-05;0.0629;0.545;180.066;200198;6;0;4uoR6qeWeuL4Qeu2qJzkuG;70
0.85;0.536;-5.161;0.0599;0.267;3.89e-05;0.0996;0.505;96.029;210607;1;1;38RIEav39FGi86jppxO0du;71
0.652;0.595;-4.04;0.113;0.15;0.000115;0.0842;0.444;172.27;150853;11;1;4uziEsK1yiqdauKVDPsmVG;55
0.862;0.779;-2.857;0.0464;0.041;0.0;0.344;0.719;136.005;195373;8;1;6QM3YNDJWPdfHVfbZ2kHvq;40
0.791;0.682;-7.328;0.158;0.175;0.0;0.0926;0.672;98.031;166851;5;1;6AzKhCHOms83jvNVLsz0Bt;35
0.708;0.797;-3.095;0.0391;0.4;0.0;0.096;0.51;88.015;210000;0;0;5eEQCfq7MXQr6aHLNRUZLs;16
0.68;0.766;-4.799;0.0923;0.0411;0.0;0.116;0.28;160.095;180000;11;0;2AuWgceaQyfMoI3EGavwGb;37
0.685;0.848;-4.561;0.0858;0.0861;7.14e-06;0.0783;0.761;179.87;163084;8;0;6NfrH0ANGmgBXyxgV2PeXt;55
0.725;0.79;-2.331;0.197;0.0711;1.14e-06;0.0602;0.763;175.988;287773;0;1;4bTZeO72FwMa6wKOiqoynL;19
0.725;0.753;-1.994;0.118;0.0806;0.0;0.192;0.374;183.995;182609;7;1;4s0BDnatQJ5uL4BcrOfMG6;55
0.86;0.758;-5.16;0.0695;0.021;6.54e-05;0.344;0.453;97.014;172127;11;1;0SqqAgdovOE24BzxIClpjw;56
0.794;0.855;-1.959;0.0466;0.0362;0.0;0.142;0.639;91.963;239133;2;1;4s45VgkknMFkdiGoUcjxQU;16
0.659;0.688;-4.649;0.0673;0.207;0.0;0.113;0.632;153.979;273474;6;1;0G2zPzWqVjR68iNPmx2TBe;55
0.607;0.829;-4.074;0.379;0.0103;0.0;0.107;0.685;96.172;295177;2;1;2DEZmgHKAvm41k4J3R2E9Y;25
0.718;0.712;-4.366;0.174;0.512;0.00121;0.104;0.531;180.034;189653;11;1;7x4ASXYEKfQBCewcZhK776;19
0.728;0.806;-3.766;0.0623;0.0531;0.000301;0.153;0.698;168.084;217547;6;1;3gD4J3RUHy4OUuZ3qAiaiG;55
0.779;0.75;-2.685;0.0634;0.135;2.07e-06;0.184;0.793;95.969;168168;4;0;2hdhH9YsYQInj4NYU75XZZ;16
0.837;0.791;-3.157;0.0773;0.252;1.14e-06;0.188;0.618;91.98;184436;4;0;1LIqNVhaIgxXUt2eVoIQJ3;16
0.881;0.696;-3.838;0.0797;0.137;4.13e-05;0.0927;0.781;97.002;200667;11;0;3mQ6SLdxxaL52Yte7KF2Ks;58
0.828;0.83;-3.371;0.047;0.348;1.6e-05;0.0613;0.422;95.007;195066;2;1;6qraVL4IJaIj0IuEexYJNa;71
0.879;0.703;-4.219;0.0701;0.143;0.0;0.0569;0.788;94.004;199711;1;1;6mAN61JH0dzyZpWslS11jy;58
0.803;0.642;-3.759;0.217;0.153;1.76e-06;0.14;0.856;170.037;206987;0;1;0P0UtGDZpUMWoFCuDTn78K;19
0.61;0.624;-4.773;0.309;0.6;2.12e-06;0.243;0.244;176.169;250534;2;1;2TH65lNHgvLxCKXM3apjxI;4
0.527;0.771;-2.178;0.0634;0.0511;0.0;0.0948;0.857;92.746;175707;9;1;4QtQgsK7DChmU4EM5NtqyK;16
0.755;0.617;-5.144;0.182;0.0217;0.0;0.0625;0.745;193.896;202887;9;1;7na7Bk98usp84FaOJFPv3d;19
0.668;0.351;-7.782;0.114;0.152;0.0;0.113;0.522;200.017;244200;9;0;2HpbDdD3JLpAPMJFYCeC6o;55
0.813;0.764;-3.39;0.105;0.586;0.0;0.253;0.429;100.047;217773;8;0;113PlnpZbHd3WIqeYjhZWv;56
0.639;0.791;-4.443;0.253;0.0275;0.0;0.362;0.939;92.603;222347;10;0;25ZAibhr3bdlMCLmubZDVt;7
0.837;0.626;-5.674;0.152;0.0588;0.0;0.252;0.592;99.987;158760;11;0;5PXsZaT8cOxb4mXrA20PMQ;13
0.701;0.8;-2.904;0.129;0.381;0.0;0.13;0.706;180.057;242867;9;1;1dFvzd0wivuzxU2BLcEynb;55
0.795;0.783;-4.271;0.0432;0.361;0.0;0.437;0.799;92.01;266087;5;1;1c0hsvHLELX6y8qymnpLKL;40
0.618;0.795;-1.8;0.113;0.0655;0.0;0.309;0.76;185.901;206279;2;1;0UQwlF2pRkr1lMN6kNNUj3;55
0.882;0.689;-4.027;0.124;0.39;0.00325;0.0501;0.746;97.963;161627;6;1;2qG5sZ7Si6sdK74qLxedYM;58
0.754;0.646;-5.795;0.317;0.152;1.85e-05;0.108;0.429;176.089;242573;7;1;0fea68AdmYNygeTGI4RC18;19
0.807;0.803;-4.156;0.126;0.602;0.00853;0.136;0.706;91.987;258800;11;1;5W83ErFkO3aKAIS1WMi6u0;35
0.713;0.727;-6.191;0.0601;0.0296;0.00245;0.148;0.402;98.083;174490;6;0;5z3HEIRkMatT3kP4LGGMi4;71
0.728;0.542;-5.195;0.0514;0.259;0.0;0.136;0.637;90.016;227234;0;1;1cVlW9WQiGlFdWUXFdFZGh;71
0.746;0.906;-9.003;0.0975;0.434;0.00458;0.52;0.942;131.856;230907;0;0;1IqANTbvKLojRoomq685LA;78
0.919;0.543;-2.609;0.348;0.00875;0.0;0.104;0.856;138.889;204680;8;1;1o1x4gUntwc9sqeMDWR9eE;45
0.872;0.707;-7.911;0.0509;0.0366;5.64e-06;0.27;0.92;132.954;315533;1;1;2hpoLae9rAKGQUBXMYVbr1;40
0.559;0.693;-7.975;0.0682;0.0213;0.000888;0.115;0.557;129.967;300500;0;0;1Y8R1CKdai0oycCf6K0sjh;2
0.919;0.395;-8.73;0.355;0.0871;4.53e-06;0.0948;0.571;134.914;349960;8;1;3stQUVyIkVtY7KbU8OGnEN;45
0.879;0.669;-8.013;0.147;0.0571;1.25e-05;0.022;0.94;129.02;204133;0;1;4todOcpbt1Kpp4jl5x0r9h;58
0.772;0.664;-5.462;0.0393;0.0275;0.01;0.19;0.903;139.981;288874;2;1;1Y1lfD897czmPqULtHS7E7;26
0.847;0.877;-5.424;0.0493;0.124;0.0;0.148;0.764;131.044;217120;2;1;4Mnw05kNd0j1XDHwtfzofp;26
0.844;0.506;-11.082;0.0453;0.0878;1.65e-05;0.0323;0.515;127.099;238093;11;0;4FLFm76nwepkcxzqS8PzH4;2
0.885;0.629;-8.05;0.059;0.206;2.97e-06;0.121;0.752;131.977;279587;9;0;1I0lNV2PAKHLsFCuRC1Z1Y;58
0.817;0.719;-6.858;0.0982;0.351;3.33e-06;0.0592;0.838;137.944;154387;0;1;0dAn58pe2GWDTlqa2Th4mP;26
0.668;0.854;-4.577;0.397;0.00436;0.0;0.314;0.903;130.072;245200;1;0;35zEswqAFI1D41cmoBXOFK;41
0.733;0.9;-4.758;0.0341;0.0085;0.0218;0.151;0.937;139.61;207476;9;1;2xUjNGHjJOBcpTf7dYx4EY;26
0.838;0.764;-5.076;0.0586;0.0862;0.000122;0.0906;0.924;133.592;161240;7;0;023lag1AgeOf7YChojecRu;26
0.894;0.792;-8.292;0.149;0.119;0.00161;0.206;0.758;130.022;333000;11;0;5hultE7GeExA3RkTvtsear;40
0.774;0.867;-8.164;0.342;0.345;0.000544;0.366;0.703;129.691;215213;0;1;6J6QyLMIoToFr1VvDpt8jo;7
0.825;0.456;-14.624;0.056;0.0641;0.00246;0.24;0.795;128.571;226667;3;0;49hFJr1GCLuf0d7zeyyjIJ;40
0.829;0.332;-13.837;0.047;0.0125;0.294;0.0918;0.448;128.627;443849;11;0;6fSdR81YvNG8Wo6i2ytLPR;14
0.755;0.631;-9.76;0.0422;0.0323;1.21e-06;0.0506;0.839;129.963;250160;11;1;1Hcu2NeyCTqcvk2UByNzIR;26
0.793;0.556;-17.884;0.0502;4.6e-05;0.289;0.0592;0.412;123.022;417402;1;1;2F5W5f8COoQKpoGqPcZ1EN;14
0.786;0.854;-6.058;0.11;0.0436;0.0374;0.146;0.963;128.572;340693;1;1;23k9zieWoOTm67FVWkvAFn;26
0.795;0.919;-3.07;0.0835;0.37;0.00863;0.189;0.96;134.079;207400;9;0;0tWdRXWDUd1gWLthXgk6Dp;26
0.8;0.531;-8.937;0.091;0.00847;0.812;0.754;0.832;122.032;237907;2;1;6ja7ocYMj2FpuENgXexBrH;78
0.783;0.762;-8.097;0.0563;0.00527;0.000168;0.227;0.788;127.857;207627;1;1;6X00moMegr2nwytMZbiD5P;40
0.641;0.954;-4.048;0.0375;0.0817;0.0001;0.358;0.98;131.95;200333;0;1;4P5Rntc1SI0IGeqlrWJQCq;5
0.697;0.81;-6.202;0.0378;0.0178;0.012;0.139;0.627;130.062;334427;3;0;3z84XGmcOS2V1cQSXe9IGZ;2
0.778;0.654;-8.799;0.0524;0.0454;0.00318;0.131;0.52;134.719;342907;3;0;4YwaWXAmeB2PpDQWTLlSvR;2
0.551;0.678;-11.844;0.226;0.00608;0.0;0.0827;0.836;101.955;294373;10;0;5S9810AEDRnVQovixcU2h4;25
0.791;0.616;-9.352;0.202;0.00407;0.015;0.118;0.616;130.028;303800;9;1;0PxXQz4Im41YdDi0J3kPCv;35
0.828;0.674;-7.346;0.279;0.158;0.000123;0.0272;0.972;129.94;200907;10;0;1dHLyXaqQDLxH4IyZ3NgdN;35
0.646;0.679;-5.999;0.0318;0.0606;0.154;0.322;0.749;134.996;211680;0;0;6aK9ltNssyBsh0C6Q9ZsVZ;5
0.815;0.615;-7.903;0.0529;0.00545;0.00245;0.0357;0.923;130.025;292533;9;1;7jUhvpXow0mD27v77F6vC2;58
0.775;0.904;-5.533;0.112;0.055;0.00728;0.0679;0.821;128.049;423250;8;1;6PsWyOvFbmIprcCc56ua46;26
0.838;0.686;-8.425;0.134;0.196;6.2e-05;0.0745;0.5;136.78;332747;11;0;79QD38Dz9HaIHqQM9t7Wth;2
0.786;0.877;-5.329;0.126;0.0382;0.0;0.0608;0.789;130.809;221820;6;0;4ThF7v3bdi7wHiDIrB8Ggn;26
0.827;0.848;-5.476;0.0437;0.0388;0.268;0.207;0.971;130.002;356488;7;0;75jvPWqVp6IiFBMuaWSvGe;26
0.54;0.505;-11.015;0.314;0.0315;1.28e-05;0.178;0.497;90.069;348160;4;0;1GpOWSP9X3lo05xbtEmvuV;30
0.737;0.913;-4.209;0.0363;0.0074;0.00579;0.186;0.946;139.593;187000;9;1;3Ym9everi3OzD33YlJPYaK;26
0.737;0.959;-4.812;0.0762;0.00283;0.309;0.373;0.531;129.012;543467;0;1;2nGICSgZtRkfvuvDgmVVVz;5
0.683;0.7;-8.334;0.0413;0.0149;0.00264;0.0867;0.768;133.005;219627;2;0;6wzw5660L5NK8WAMRORDOg;26
0.85;0.548;-10.483;0.0654;0.00186;0.0816;0.036;0.731;132.862;303606;7;1;6OpIIDKPGffGytEpqmjlF7;58
0.709;0.73;-9.004;0.0541;5.26e-06;0.491;0.248;0.353;128.004;376627;8;0;4tvejslaZsD6Y0pFCWipwJ;50
0.853;0.756;-8.581;0.082;0.118;0.761;0.032;0.931;126.978;344957;1;1;4wDuuEI9ecmWVVQVfHfrp3;63
0.76;0.751;-9.792;0.078;0.00022;0.105;0.0667;0.472;127.166;304360;4;0;1iNeRmlqIPPcxyCAuCOi3m;2
0.809;0.588;-8.506;0.183;0.2;0.119;0.109;0.719;130.066;238347;8;1;2bbIrLn5rnn8uCsPBwf8vA;35
0.79;0.779;-9.208;0.0885;0.0315;0.00992;0.358;0.962;127.045;232600;1;1;3nIWuSwR8iIyew22d6mICJ;40
0.796;0.61;-6.107;0.106;0.00752;0.333;0.0343;0.587;129.857;362000;6;0;1DQTqy12WHN9drwf0X8YK8;2
0.815;0.531;-6.759;0.181;0.0022;0.0382;0.0711;0.96;131.825;343907;7;1;09WSDEUOZeRRtPf7ypQVoo;58
0.728;0.835;-6.543;0.0585;0.00188;0.893;0.0933;0.564;125.223;417467;7;1;2amYO9uSLjsHfLSUZVh5Wq;50
0.875;0.461;-10.237;0.0796;0.0454;0.103;0.118;0.432;122.303;312759;7;0;2IrVQQ9cR0W0igKz661O4p;14
0.77;0.859;-7.792;0.0454;0.0619;0.599;0.0732;0.85;137.186;267947;3;1;0crvolcKNxcfLMBFt8I9Hx;63
0.774;0.9;-5.484;0.0604;0.00999;2.41e-05;0.0992;0.634;125.666;249231;11;0;5oZnoalYwu89qmkx3gZORI;2
0.878;0.648;-6.822;0.176;0.0475;0.0468;0.036;0.96;130.838;239174;6;1;01GLLCecGsPfuPmFHDqMCu;58
0.77;0.809;-7.685;0.0518;0.0157;0.828;0.179;0.925;138.04;308785;4;1;41rcTbVxz3b2Rv4RngYKj8;63
0.916;0.795;-10.401;0.243;0.0146;0.000281;0.299;0.746;127.884;305027;11;0;03vwrapDLyriXEYpM1GJPj;7
0.813;0.827;-5.338;0.169;0.0267;0.027;0.0213;0.98;126.86;229760;0;0;7vfIghWey3FItmcZXZy2fE;58
0.829;0.856;-5.167;0.0958;0.105;0.00042;0.0503;0.947;131.958;322000;7;1;5XjdzHfo3nUsqu91rPYZ5p;26
0.751;0.892;-13.797;0.046;0.000674;0.731;0.0777;0.787;137.859;379000;10;0;4UIVcg8hsML6ZFCW6geRbX;63
0.755;0.664;-7.869;0.0577;0.002;0.0127;0.107;0.202;125.076;145940;2;1;1jQcOeW5okWigW2CzW6MrM;14
0.754;0.765;-7.481;0.0794;0.00493;0.138;0.0924;0.695;130.065;306250;9;1;2VrXykLzmEd5KFf5QfHe3L;2
0.746;0.884;-5.117;0.0453;0.022;0.000305;0.0465;0.927;132.98;326035;11;0;4UcubRTZEdPHBOns9Y9zZZ;26
0.641;0.734;-6.604;0.342;0.187;0.00533;0.0444;0.907;133.698;333000;11;0;4ZzLtmgHbUTqmV6wvtZq0l;25
0.824;0.857;-6.655;0.0624;0.0351;0.771;0.065;0.933;128.026;375995;8;1;6RtZ4Kvk7apHXWFqiI0HLO;63
0.905;0.671;-8.227;0.439;0.00217;0.112;0.099;0.611;131.954;226600;7;1;5EI0N84j0ReqnQmDfalEmf;45
0.75;0.666;-7.963;0.211;0.274;0.00196;0.137;0.605;134.995;232933;4;0;6dA4KrYTgjl6Ovq8T5HqRG;19
0.897;0.868;-6.91;0.104;8.89e-05;0.712;0.0752;0.815;126.884;366434;9;0;1EO2wRH9Tj2e7SLLiNoALJ;63
0.828;0.918;-6.402;0.198;0.0199;4.93e-05;0.0757;0.757;128.018;320173;4;0;5142HCfH9wINV6AhO47RGF;35
0.83;0.978;-1.574;0.22;0.043;0.027;0.0403;0.588;127.868;347997;1;1;049MMnSYqnfbUFyAZlq8SY;35
0.721;0.827;-4.543;0.157;0.0758;0.0;0.085;0.944;139.932;215107;9;0;5TqqQILsOAUHTnaTieeMBN;26
0.748;0.777;-7.355;0.0557;0.000184;0.588;0.0583;0.695;127.865;320157;7;1;2Juu7tim2c71wvKAMRYkNc;63
0.794;0.832;-10.356;0.0745;0.00246;0.193;0.0303;0.971;132.0;368853;11;1;6d5kAMXULpIYwfM5MgpiiM;26
0.696;0.635;-8.652;0.0652;0.0251;0.0609;0.0287;0.908;128.646;201667;8;1;5NqKNGegPd7IBAZORoK0sb;26
0.775;0.911;-6.043;0.0682;0.000366;0.427;0.04;0.908;129.896;439084;6;1;4yF939fEIyto1xOaxb6GmA;63
0.824;0.919;-5.262;0.0845;0.00115;0.684;0.226;0.6;122.904;269173;9;0;1ooV7Bm7ahkeWzKNwiLItL;27
0.81;0.909;-5.306;0.0605;0.00184;0.0103;0.0154;0.952;126.933;245800;5;0;793c172sg8q7S4yIVdolYy;26
0.574;0.994;-6.22;0.0503;0.000237;0.929;0.647;0.0301;141.992;392113;3;0;6oUBcxsmzUd9KPM20BNpdQ;32
0.527;0.914;-9.079;0.0815;0.00166;0.739;0.107;0.47;149.98;390425;7;1;1wPAkr33X1wOvJvRlt8D7n;67
0.515;0.999;-6.881;0.0791;0.00515;0.375;0.084;0.134;147.98;330811;1;1;65AJ1kEzTossra8qC7GIvV;37
0.669;0.999;-4.169;0.0986;0.0144;0.565;0.113;0.113;150.006;284800;11;0;2F9XtUPt1BCKhF92yTMVAI;34
0.668;0.783;-6.854;0.0665;0.000107;0.805;0.104;0.153;145.993;329359;8;1;1xIEB2uBir6Uj2DMkqrbbp;49
0.545;0.995;-5.875;0.285;4.66e-05;0.836;0.11;0.285;74.996;514467;11;1;5TKNAA8xFpY7KOPRda9Xtb;8
0.568;0.852;-10.27;0.0633;0.00246;0.78;0.116;0.0598;150.034;371201;2;1;6cUEwnYnIysKX3Tk9mrS04;67
0.64;0.987;-5.52;0.0457;0.000131;0.887;0.0526;0.219;145.013;344162;1;1;1PIaUvWrBEV9BpoFHFZvkH;67
0.54;0.992;-5.914;0.0677;0.00081;0.812;0.0932;0.249;149.999;310400;7;1;1dhOmKd4SCU2XtsZosYZz7;67
0.504;0.985;-5.682;0.0348;0.00194;0.853;0.136;0.261;139.009;452374;9;1;1HbR1aOUOeOh4A059l5Ti7;67
0.593;0.933;-8.086;0.0609;0.00592;0.902;0.163;0.28;160.002;294001;6;1;3Bq1rgMuIqseUUK1tVvfmk;34
0.606;0.977;-8.202;0.0681;0.0847;0.884;0.101;0.207;149.994;320000;5;0;7uFFYacRDSTK8VG40GPWW9;67
0.744;0.713;-8.05;0.115;0.121;0.786;0.113;0.0574;137.988;339984;11;1;2cwZbJe9DQ1UB2dgt8buoH;49
0.535;0.987;-5.508;0.0398;0.00502;0.807;0.188;0.412;148.017;330812;6;1;0Eb5970BYS4FNeDjr3uBN6;67
0.76;0.988;-8.656;0.0644;0.000893;0.831;0.104;0.439;142.004;246761;10;0;5AXjRS3njA9s58KxLfFq9S;50
0.683;0.676;-6.876;0.0591;0.000398;0.901;0.103;0.136;138.026;400451;11;0;5PKcRKMnIWDn8o6zFCWfsM;49
0.538;0.994;-6.464;0.129;0.000108;0.793;0.704;0.182;150.006;339436;7;1;2RkXq1O3zd8U8YA7pmcLd6;32
0.439;0.987;-9.164;0.0863;0.000278;0.705;0.5;0.0394;145.014;352533;1;1;01jxaWK2RMAf484JnljjFZ;47
0.624;0.914;-6.358;0.0658;0.0003;0.764;0.649;0.0754;140.006;349715;11;0;2FcT6QZh4OWDHwt7eZ2oUR;32
0.632;0.967;-10.47;0.054;0.00277;0.941;0.113;0.12;132.994;377127;7;1;2lLjXHInwBYTzMfzGq14h2;49
